"Plot Title: hobo51"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10786096, SEN S/N: 10786096)","Coupler Attached (LGR S/N: 10786096)","Host Connected (LGR S/N: 10786096)","Coupler Detached (LGR S/N: 10786096)","Bad Battery (LGR S/N: 10786096)","End Of File (LGR S/N: 10786096)"
37,04/23/24 08:00:00 PM,15.664,,,,,
38,04/23/24 08:10:00 PM,15.569,,,,,
39,04/23/24 08:20:00 PM,15.378,,,,,
40,04/23/24 08:30:00 PM,15.378,,,,,
41,04/23/24 08:40:00 PM,15.282,,,,,
42,04/23/24 08:50:00 PM,15.187,,,,,
43,04/23/24 09:00:00 PM,15.282,,,,,
44,04/23/24 09:10:00 PM,15.187,,,,,
45,04/23/24 09:20:00 PM,15.187,,,,,
46,04/23/24 09:30:00 PM,14.996,,,,,
47,04/23/24 09:40:00 PM,15.091,,,,,
48,04/23/24 09:50:00 PM,15.187,,,,,
49,04/23/24 10:00:00 PM,14.996,,,,,
50,04/23/24 10:10:00 PM,14.996,,,,,
51,04/23/24 10:20:00 PM,14.900,,,,,
52,04/23/24 10:30:00 PM,14.900,,,,,
53,04/23/24 10:40:00 PM,14.900,,,,,
54,04/23/24 10:50:00 PM,15.091,,,,,
55,04/23/24 11:00:00 PM,14.804,,,,,
56,04/23/24 11:10:00 PM,14.709,,,,,
57,04/23/24 11:20:00 PM,14.804,,,,,
58,04/23/24 11:30:00 PM,14.804,,,,,
59,04/23/24 11:40:00 PM,14.709,,,,,
60,04/23/24 11:50:00 PM,14.421,,,,,
61,04/24/24 12:00:00 AM,14.134,,,,,
62,04/24/24 12:10:00 AM,14.038,,,,,
63,04/24/24 12:20:00 AM,13.846,,,,,
64,04/24/24 12:30:00 AM,13.750,,,,,
65,04/24/24 12:40:00 AM,13.846,,,,,
66,04/24/24 12:50:00 AM,13.750,,,,,
67,04/24/24 01:00:00 AM,13.942,,,,,
68,04/24/24 01:10:00 AM,13.846,,,,,
69,04/24/24 01:20:00 AM,14.134,,,,,
70,04/24/24 01:30:00 AM,13.942,,,,,
71,04/24/24 01:40:00 AM,13.942,,,,,
72,04/24/24 01:50:00 AM,14.038,,,,,
73,04/24/24 02:00:00 AM,13.942,,,,,
74,04/24/24 02:10:00 AM,13.846,,,,,
75,04/24/24 02:20:00 AM,13.654,,,,,
76,04/24/24 02:30:00 AM,13.750,,,,,
77,04/24/24 02:40:00 AM,13.750,,,,,
78,04/24/24 02:50:00 AM,13.654,,,,,
79,04/24/24 03:00:00 AM,13.365,,,,,
80,04/24/24 03:10:00 AM,13.173,,,,,
81,04/24/24 03:20:00 AM,13.461,,,,,
82,04/24/24 03:30:00 AM,13.269,,,,,
83,04/24/24 03:40:00 AM,13.269,,,,,
84,04/24/24 03:50:00 AM,13.365,,,,,
85,04/24/24 04:00:00 AM,13.173,,,,,
86,04/24/24 04:10:00 AM,13.076,,,,,
87,04/24/24 04:20:00 AM,12.980,,,,,
88,04/24/24 04:30:00 AM,13.173,,,,,
89,04/24/24 04:40:00 AM,13.076,,,,,
90,04/24/24 04:50:00 AM,12.883,,,,,
91,04/24/24 05:00:00 AM,12.690,,,,,
92,04/24/24 05:10:00 AM,13.173,,,,,
93,04/24/24 05:20:00 AM,13.076,,,,,
94,04/24/24 05:30:00 AM,12.980,,,,,
95,04/24/24 05:40:00 AM,12.594,,,,,
96,04/24/24 05:50:00 AM,12.690,,,,,
97,04/24/24 06:00:00 AM,12.980,,,,,
98,04/24/24 06:10:00 AM,12.594,,,,,
99,04/24/24 06:20:00 AM,12.497,,,,,
100,04/24/24 06:30:00 AM,12.690,,,,,
101,04/24/24 06:40:00 AM,12.594,,,,,
102,04/24/24 06:50:00 AM,12.690,,,,,
103,04/24/24 07:00:00 AM,12.690,,,,,
104,04/24/24 07:10:00 AM,12.497,,,,,
105,04/24/24 07:20:00 AM,12.497,,,,,
106,04/24/24 07:30:00 AM,12.594,,,,,
107,04/24/24 07:40:00 AM,12.401,,,,,
108,04/24/24 07:50:00 AM,12.401,,,,,
109,04/24/24 08:00:00 AM,12.497,,,,,
110,04/24/24 08:10:00 AM,12.497,,,,,
111,04/24/24 08:20:00 AM,12.497,,,,,
112,04/24/24 08:30:00 AM,12.207,,,,,
113,04/24/24 08:40:00 AM,12.207,,,,,
114,04/24/24 08:50:00 AM,12.207,,,,,
115,04/24/24 09:00:00 AM,12.690,,,,,
116,04/24/24 09:10:00 AM,12.690,,,,,
117,04/24/24 09:20:00 AM,12.401,,,,,
118,04/24/24 09:30:00 AM,12.304,,,,,
119,04/24/24 09:40:00 AM,12.401,,,,,
120,04/24/24 09:50:00 AM,12.980,,,,,
121,04/24/24 10:00:00 AM,12.594,,,,,
122,04/24/24 10:10:00 AM,12.883,,,,,
123,04/24/24 10:20:00 AM,12.690,,,,,
124,04/24/24 10:30:00 AM,12.980,,,,,
125,04/24/24 10:40:00 AM,12.883,,,,,
126,04/24/24 10:50:00 AM,12.883,,,,,
127,04/24/24 11:00:00 AM,12.980,,,,,
128,04/24/24 11:10:00 AM,13.173,,,,,
129,04/24/24 11:20:00 AM,13.365,,,,,
130,04/24/24 11:30:00 AM,13.461,,,,,
131,04/24/24 11:40:00 AM,13.654,,,,,
132,04/24/24 11:50:00 AM,13.750,,,,,
133,04/24/24 12:00:00 PM,13.942,,,,,
134,04/24/24 12:10:00 PM,13.846,,,,,
135,04/24/24 12:20:00 PM,14.230,,,,,
136,04/24/24 12:30:00 PM,14.517,,,,,
137,04/24/24 12:40:00 PM,14.709,,,,,
138,04/24/24 12:50:00 PM,14.613,,,,,
139,04/24/24 01:00:00 PM,14.804,,,,,
140,04/24/24 01:10:00 PM,14.900,,,,,
141,04/24/24 01:20:00 PM,14.804,,,,,
142,04/24/24 01:30:00 PM,15.187,,,,,
143,04/24/24 01:40:00 PM,15.282,,,,,
144,04/24/24 01:50:00 PM,15.760,,,,,
145,04/24/24 02:00:00 PM,15.760,,,,,
146,04/24/24 02:10:00 PM,15.855,,,,,
147,04/24/24 02:20:00 PM,15.664,,,,,
148,04/24/24 02:30:00 PM,16.046,,,,,
149,04/24/24 02:40:00 PM,16.523,,,,,
150,04/24/24 02:50:00 PM,16.523,,,,,
151,04/24/24 03:00:00 PM,16.618,,,,,
152,04/24/24 03:10:00 PM,16.713,,,,,
153,04/24/24 03:20:00 PM,16.808,,,,,
154,04/24/24 03:30:00 PM,17.189,,,,,
155,04/24/24 03:40:00 PM,16.999,,,,,
156,04/24/24 03:50:00 PM,17.189,,,,,
157,04/24/24 04:00:00 PM,17.094,,,,,
158,04/24/24 04:10:00 PM,16.999,,,,,
159,04/24/24 04:20:00 PM,16.999,,,,,
160,04/24/24 04:30:00 PM,16.999,,,,,
161,04/24/24 04:40:00 PM,17.189,,,,,
162,04/24/24 04:50:00 PM,17.284,,,,,
163,04/24/24 05:00:00 PM,17.284,,,,,
164,04/24/24 05:10:00 PM,17.189,,,,,
165,04/24/24 05:20:00 PM,17.475,,,,,
166,04/24/24 05:30:00 PM,17.189,,,,,
167,04/24/24 05:40:00 PM,17.189,,,,,
168,04/24/24 05:50:00 PM,17.189,,,,,
169,04/24/24 06:00:00 PM,16.903,,,,,
170,04/24/24 06:10:00 PM,16.808,,,,,
171,04/24/24 06:20:00 PM,16.808,,,,,
172,04/24/24 06:30:00 PM,16.713,,,,,
173,04/24/24 06:40:00 PM,16.523,,,,,
174,04/24/24 06:50:00 PM,16.332,,,,,
175,04/24/24 07:00:00 PM,16.523,,,,,
176,04/24/24 07:10:00 PM,16.523,,,,,
177,04/24/24 07:20:00 PM,16.713,,,,,
178,04/24/24 07:30:00 PM,16.713,,,,,
179,04/24/24 07:40:00 PM,16.713,,,,,
180,04/24/24 07:50:00 PM,16.618,,,,,
181,04/24/24 08:00:00 PM,16.618,,,,,
182,04/24/24 08:10:00 PM,16.523,,,,,
183,04/24/24 08:20:00 PM,16.523,,,,,
184,04/24/24 08:30:00 PM,16.523,,,,,
185,04/24/24 08:40:00 PM,16.523,,,,,
186,04/24/24 08:50:00 PM,16.523,,,,,
187,04/24/24 09:00:00 PM,16.427,,,,,
188,04/24/24 09:10:00 PM,16.618,,,,,
189,04/24/24 09:20:00 PM,16.523,,,,,
190,04/24/24 09:30:00 PM,16.427,,,,,
191,04/24/24 09:40:00 PM,16.141,,,,,
192,04/24/24 09:50:00 PM,16.237,,,,,
193,04/24/24 10:00:00 PM,16.427,,,,,
194,04/24/24 10:10:00 PM,16.332,,,,,
195,04/24/24 10:20:00 PM,16.332,,,,,
196,04/24/24 10:30:00 PM,16.332,,,,,
197,04/24/24 10:40:00 PM,16.332,,,,,
198,04/24/24 10:50:00 PM,16.237,,,,,
199,04/24/24 11:00:00 PM,16.237,,,,,
200,04/24/24 11:10:00 PM,16.427,,,,,
201,04/24/24 11:20:00 PM,16.332,,,,,
202,04/24/24 11:30:00 PM,16.332,,,,,
203,04/24/24 11:40:00 PM,16.141,,,,,
204,04/24/24 11:50:00 PM,16.237,,,,,
205,04/25/24 12:00:00 AM,16.046,,,,,
206,04/25/24 12:10:00 AM,16.141,,,,,
207,04/25/24 12:20:00 AM,16.141,,,,,
208,04/25/24 12:30:00 AM,16.046,,,,,
209,04/25/24 12:40:00 AM,16.046,,,,,
210,04/25/24 12:50:00 AM,15.760,,,,,
211,04/25/24 01:00:00 AM,15.855,,,,,
212,04/25/24 01:10:00 AM,15.855,,,,,
213,04/25/24 01:20:00 AM,15.855,,,,,
214,04/25/24 01:30:00 AM,15.760,,,,,
215,04/25/24 01:40:00 AM,15.855,,,,,
216,04/25/24 01:50:00 AM,15.760,,,,,
217,04/25/24 02:00:00 AM,15.473,,,,,
218,04/25/24 02:10:00 AM,15.282,,,,,
219,04/25/24 02:20:00 AM,15.187,,,,,
220,04/25/24 02:30:00 AM,15.473,,,,,
221,04/25/24 02:40:00 AM,14.996,,,,,
222,04/25/24 02:50:00 AM,15.378,,,,,
223,04/25/24 03:00:00 AM,15.378,,,,,
224,04/25/24 03:10:00 AM,15.378,,,,,
225,04/25/24 03:20:00 AM,15.378,,,,,
226,04/25/24 03:30:00 AM,15.282,,,,,
227,04/25/24 03:40:00 AM,15.378,,,,,
228,04/25/24 03:50:00 AM,15.378,,,,,
229,04/25/24 04:00:00 AM,15.378,,,,,
230,04/25/24 04:10:00 AM,15.473,,,,,
231,04/25/24 04:20:00 AM,15.282,,,,,
232,04/25/24 04:30:00 AM,15.378,,,,,
233,04/25/24 04:40:00 AM,15.187,,,,,
234,04/25/24 04:50:00 AM,15.282,,,,,
235,04/25/24 05:00:00 AM,15.091,,,,,
236,04/25/24 05:10:00 AM,14.996,,,,,
237,04/25/24 05:20:00 AM,15.091,,,,,
238,04/25/24 05:30:00 AM,15.091,,,,,
239,04/25/24 05:40:00 AM,14.900,,,,,
240,04/25/24 05:50:00 AM,15.187,,,,,
241,04/25/24 06:00:00 AM,15.091,,,,,
242,04/25/24 06:10:00 AM,15.091,,,,,
243,04/25/24 06:20:00 AM,15.091,,,,,
244,04/25/24 06:30:00 AM,14.900,,,,,
245,04/25/24 06:40:00 AM,14.900,,,,,
246,04/25/24 06:50:00 AM,14.996,,,,,
247,04/25/24 07:00:00 AM,14.709,,,,,
248,04/25/24 07:10:00 AM,14.709,,,,,
249,04/25/24 07:20:00 AM,14.804,,,,,
250,04/25/24 07:30:00 AM,14.804,,,,,
251,04/25/24 07:40:00 AM,14.709,,,,,
252,04/25/24 07:50:00 AM,14.804,,,,,
253,04/25/24 08:00:00 AM,14.996,,,,,
254,04/25/24 08:10:00 AM,14.996,,,,,
255,04/25/24 08:20:00 AM,14.996,,,,,
256,04/25/24 08:30:00 AM,14.900,,,,,
257,04/25/24 08:40:00 AM,15.091,,,,,
258,04/25/24 08:50:00 AM,14.996,,,,,
259,04/25/24 09:00:00 AM,15.187,,,,,
260,04/25/24 09:10:00 AM,15.282,,,,,
261,04/25/24 09:20:00 AM,15.569,,,,,
262,04/25/24 09:30:00 AM,15.760,,,,,
263,04/25/24 09:40:00 AM,15.855,,,,,
264,04/25/24 09:50:00 AM,15.664,,,,,
265,04/25/24 10:00:00 AM,15.760,,,,,
266,04/25/24 10:10:00 AM,15.951,,,,,
267,04/25/24 10:20:00 AM,16.046,,,,,
268,04/25/24 10:30:00 AM,16.046,,,,,
269,04/25/24 10:40:00 AM,16.141,,,,,
270,04/25/24 10:50:00 AM,16.332,,,,,
271,04/25/24 11:00:00 AM,16.618,,,,,
272,04/25/24 11:10:00 AM,16.808,,,,,
273,04/25/24 11:20:00 AM,16.808,,,,,
274,04/25/24 11:30:00 AM,17.189,,,,,
275,04/25/24 11:40:00 AM,17.379,,,,,
276,04/25/24 11:50:00 AM,17.665,,,,,
277,04/25/24 12:00:00 PM,18.045,,,,,
278,04/25/24 12:10:00 PM,17.855,,,,,
279,04/25/24 12:20:00 PM,17.760,,,,,
280,04/25/24 12:30:00 PM,17.950,,,,,
281,04/25/24 12:40:00 PM,18.236,,,,,
282,04/25/24 12:50:00 PM,18.236,,,,,
283,04/25/24 01:00:00 PM,18.331,,,,,
284,04/25/24 01:10:00 PM,18.521,,,,,
285,04/25/24 01:20:00 PM,19.282,,,,,
286,04/25/24 01:30:00 PM,18.806,,,,,
287,04/25/24 01:40:00 PM,18.806,,,,,
288,04/25/24 01:50:00 PM,18.901,,,,,
289,04/25/24 02:00:00 PM,18.806,,,,,
290,04/25/24 02:10:00 PM,19.092,,,,,
291,04/25/24 02:20:00 PM,19.187,,,,,
292,04/25/24 02:30:00 PM,19.282,,,,,
293,04/25/24 02:40:00 PM,19.567,,,,,
294,04/25/24 02:50:00 PM,19.758,,,,,
295,04/25/24 03:00:00 PM,19.948,,,,,
296,04/25/24 03:10:00 PM,19.948,,,,,
297,04/25/24 03:20:00 PM,19.853,,,,,
298,04/25/24 03:30:00 PM,20.424,,,,,
299,04/25/24 03:40:00 PM,19.948,,,,,
300,04/25/24 03:50:00 PM,19.758,,,,,
301,04/25/24 04:00:00 PM,19.567,,,,,
302,04/25/24 04:10:00 PM,19.758,,,,,
303,04/25/24 04:20:00 PM,19.377,,,,,
304,04/25/24 04:30:00 PM,19.377,,,,,
305,04/25/24 04:40:00 PM,19.187,,,,,
306,04/25/24 04:50:00 PM,19.282,,,,,
307,04/25/24 05:00:00 PM,19.282,,,,,
308,04/25/24 05:10:00 PM,19.377,,,,,
309,04/25/24 05:20:00 PM,19.472,,,,,
310,04/25/24 05:30:00 PM,19.662,,,,,
311,04/25/24 05:40:00 PM,19.472,,,,,
312,04/25/24 05:50:00 PM,19.472,,,,,
313,04/25/24 06:00:00 PM,19.472,,,,,
314,04/25/24 06:10:00 PM,19.377,,,,,
315,04/25/24 06:20:00 PM,19.377,,,,,
316,04/25/24 06:30:00 PM,19.377,,,,,
317,04/25/24 06:40:00 PM,19.187,,,,,
318,04/25/24 06:50:00 PM,19.092,,,,,
319,04/25/24 07:00:00 PM,18.996,,,,,
320,04/25/24 07:10:00 PM,18.901,,,,,
321,04/25/24 07:20:00 PM,18.996,,,,,
322,04/25/24 07:30:00 PM,18.996,,,,,
323,04/25/24 07:40:00 PM,18.901,,,,,
324,04/25/24 07:50:00 PM,18.996,,,,,
325,04/25/24 08:00:00 PM,18.996,,,,,
326,04/25/24 08:10:00 PM,18.901,,,,,
327,04/25/24 08:20:00 PM,18.996,,,,,
328,04/25/24 08:30:00 PM,18.901,,,,,
329,04/25/24 08:40:00 PM,18.806,,,,,
330,04/25/24 08:50:00 PM,18.806,,,,,
331,04/25/24 09:00:00 PM,18.711,,,,,
332,04/25/24 09:10:00 PM,18.616,,,,,
333,04/25/24 09:20:00 PM,18.521,,,,,
334,04/25/24 09:30:00 PM,18.711,,,,,
335,04/25/24 09:40:00 PM,18.331,,,,,
336,04/25/24 09:50:00 PM,18.521,,,,,
337,04/25/24 10:00:00 PM,18.140,,,,,
338,04/25/24 10:10:00 PM,17.950,,,,,
339,04/25/24 10:20:00 PM,17.950,,,,,
340,04/25/24 10:30:00 PM,17.950,,,,,
341,04/25/24 10:40:00 PM,18.045,,,,,
342,04/25/24 10:50:00 PM,18.045,,,,,
343,04/25/24 11:00:00 PM,18.045,,,,,
344,04/25/24 11:10:00 PM,17.760,,,,,
345,04/25/24 11:20:00 PM,18.045,,,,,
346,04/25/24 11:30:00 PM,18.045,,,,,
347,04/25/24 11:40:00 PM,18.140,,,,,
348,04/25/24 11:50:00 PM,18.331,,,,,
349,04/26/24 12:00:00 AM,18.045,,,,,
350,04/26/24 12:10:00 AM,17.855,,,,,
351,04/26/24 12:20:00 AM,17.855,,,,,
352,04/26/24 12:30:00 AM,17.950,,,,,
353,04/26/24 12:40:00 AM,17.855,,,,,
354,04/26/24 12:50:00 AM,17.950,,,,,
355,04/26/24 01:00:00 AM,18.045,,,,,
356,04/26/24 01:10:00 AM,17.950,,,,,
357,04/26/24 01:20:00 AM,17.950,,,,,
358,04/26/24 01:30:00 AM,17.950,,,,,
359,04/26/24 01:40:00 AM,17.760,,,,,
360,04/26/24 01:50:00 AM,17.665,,,,,
361,04/26/24 02:00:00 AM,17.950,,,,,
362,04/26/24 02:10:00 AM,17.760,,,,,
363,04/26/24 02:20:00 AM,17.665,,,,,
364,04/26/24 02:30:00 AM,17.665,,,,,
365,04/26/24 02:40:00 AM,17.665,,,,,
366,04/26/24 02:50:00 AM,17.760,,,,,
367,04/26/24 03:00:00 AM,17.665,,,,,
368,04/26/24 03:10:00 AM,17.760,,,,,
369,04/26/24 03:20:00 AM,17.665,,,,,
370,04/26/24 03:30:00 AM,17.665,,,,,
371,04/26/24 03:40:00 AM,17.665,,,,,
372,04/26/24 03:50:00 AM,17.570,,,,,
373,04/26/24 04:00:00 AM,17.570,,,,,
374,04/26/24 04:10:00 AM,17.570,,,,,
375,04/26/24 04:20:00 AM,17.475,,,,,
376,04/26/24 04:30:00 AM,17.475,,,,,
377,04/26/24 04:40:00 AM,17.475,,,,,
378,04/26/24 04:50:00 AM,17.570,,,,,
379,04/26/24 05:00:00 AM,17.379,,,,,
380,04/26/24 05:10:00 AM,17.379,,,,,
381,04/26/24 05:20:00 AM,17.284,,,,,
382,04/26/24 05:30:00 AM,17.379,,,,,
383,04/26/24 05:40:00 AM,17.379,,,,,
384,04/26/24 05:50:00 AM,17.284,,,,,
385,04/26/24 06:00:00 AM,17.284,,,,,
386,04/26/24 06:10:00 AM,17.284,,,,,
387,04/26/24 06:20:00 AM,17.189,,,,,
388,04/26/24 06:30:00 AM,17.284,,,,,
389,04/26/24 06:40:00 AM,17.094,,,,,
390,04/26/24 06:50:00 AM,17.189,,,,,
391,04/26/24 07:00:00 AM,17.189,,,,,
392,04/26/24 07:10:00 AM,17.094,,,,,
393,04/26/24 07:20:00 AM,16.999,,,,,
394,04/26/24 07:30:00 AM,16.999,,,,,
395,04/26/24 07:40:00 AM,17.094,,,,,
396,04/26/24 07:50:00 AM,17.094,,,,,
397,04/26/24 08:00:00 AM,16.903,,,,,
398,04/26/24 08:10:00 AM,16.999,,,,,
399,04/26/24 08:20:00 AM,17.094,,,,,
400,04/26/24 08:30:00 AM,17.094,,,,,
401,04/26/24 08:40:00 AM,17.094,,,,,
402,04/26/24 08:50:00 AM,16.999,,,,,
403,04/26/24 09:00:00 AM,16.999,,,,,
404,04/26/24 09:10:00 AM,17.189,,,,,
405,04/26/24 09:20:00 AM,17.094,,,,,
406,04/26/24 09:30:00 AM,16.999,,,,,
407,04/26/24 09:40:00 AM,16.999,,,,,
408,04/26/24 09:50:00 AM,17.094,,,,,
409,04/26/24 10:00:00 AM,17.094,,,,,
410,04/26/24 10:10:00 AM,17.189,,,,,
411,04/26/24 10:20:00 AM,17.094,,,,,
412,04/26/24 10:30:00 AM,17.094,,,,,
413,04/26/24 10:40:00 AM,16.999,,,,,
414,04/26/24 10:50:00 AM,17.094,,,,,
415,04/26/24 11:00:00 AM,17.189,,,,,
416,04/26/24 11:10:00 AM,17.094,,,,,
417,04/26/24 11:20:00 AM,17.094,,,,,
418,04/26/24 11:30:00 AM,17.094,,,,,
419,04/26/24 11:40:00 AM,17.189,,,,,
420,04/26/24 11:50:00 AM,17.189,,,,,
421,04/26/24 12:00:00 PM,17.189,,,,,
422,04/26/24 12:10:00 PM,17.094,,,,,
423,04/26/24 12:20:00 PM,17.189,,,,,
424,04/26/24 12:30:00 PM,17.094,,,,,
425,04/26/24 12:40:00 PM,17.284,,,,,
426,04/26/24 12:50:00 PM,17.475,,,,,
427,04/26/24 01:00:00 PM,17.570,,,,,
428,04/26/24 01:10:00 PM,17.570,,,,,
429,04/26/24 01:20:00 PM,17.665,,,,,
430,04/26/24 01:30:00 PM,17.665,,,,,
431,04/26/24 01:40:00 PM,17.760,,,,,
432,04/26/24 01:50:00 PM,17.855,,,,,
433,04/26/24 02:00:00 PM,17.950,,,,,
434,04/26/24 02:10:00 PM,18.140,,,,,
435,04/26/24 02:20:00 PM,17.855,,,,,
436,04/26/24 02:30:00 PM,18.045,,,,,
437,04/26/24 02:40:00 PM,18.140,,,,,
438,04/26/24 02:50:00 PM,18.045,,,,,
439,04/26/24 03:00:00 PM,18.045,,,,,
440,04/26/24 03:10:00 PM,18.140,,,,,
441,04/26/24 03:20:00 PM,18.236,,,,,
442,04/26/24 03:30:00 PM,18.045,,,,,
443,04/26/24 03:40:00 PM,18.236,,,,,
444,04/26/24 03:50:00 PM,18.426,,,,,
445,04/26/24 04:00:00 PM,18.236,,,,,
446,04/26/24 04:10:00 PM,18.331,,,,,
447,04/26/24 04:20:00 PM,18.236,,,,,
448,04/26/24 04:30:00 PM,18.426,,,,,
449,04/26/24 04:40:00 PM,18.236,,,,,
450,04/26/24 04:50:00 PM,18.331,,,,,
451,04/26/24 05:00:00 PM,18.331,,,,,
452,04/26/24 05:10:00 PM,18.521,,,,,
453,04/26/24 05:20:00 PM,18.140,,,,,
454,04/26/24 05:30:00 PM,18.236,,,,,
455,04/26/24 05:40:00 PM,18.236,,,,,
456,04/26/24 05:50:00 PM,18.331,,,,,
457,04/26/24 06:00:00 PM,18.426,,,,,
458,04/26/24 06:10:00 PM,18.331,,,,,
459,04/26/24 06:20:00 PM,18.236,,,,,
460,04/26/24 06:30:00 PM,18.331,,,,,
461,04/26/24 06:40:00 PM,18.331,,,,,
462,04/26/24 06:50:00 PM,18.331,,,,,
463,04/26/24 07:00:00 PM,18.331,,,,,
464,04/26/24 07:10:00 PM,18.331,,,,,
465,04/26/24 07:20:00 PM,18.331,,,,,
466,04/26/24 07:30:00 PM,18.236,,,,,
467,04/26/24 07:40:00 PM,18.236,,,,,
468,04/26/24 07:50:00 PM,18.236,,,,,
469,04/26/24 08:00:00 PM,18.140,,,,,
470,04/26/24 08:10:00 PM,18.045,,,,,
471,04/26/24 08:20:00 PM,18.140,,,,,
472,04/26/24 08:30:00 PM,17.950,,,,,
473,04/26/24 08:40:00 PM,18.045,,,,,
474,04/26/24 08:50:00 PM,17.950,,,,,
475,04/26/24 09:00:00 PM,18.045,,,,,
476,04/26/24 09:10:00 PM,17.950,,,,,
477,04/26/24 09:20:00 PM,17.950,,,,,
478,04/26/24 09:30:00 PM,17.855,,,,,
479,04/26/24 09:40:00 PM,17.950,,,,,
480,04/26/24 09:50:00 PM,17.950,,,,,
481,04/26/24 10:00:00 PM,17.855,,,,,
482,04/26/24 10:10:00 PM,17.950,,,,,
483,04/26/24 10:20:00 PM,17.855,,,,,
484,04/26/24 10:30:00 PM,17.760,,,,,
485,04/26/24 10:40:00 PM,17.760,,,,,
486,04/26/24 10:50:00 PM,17.760,,,,,
487,04/26/24 11:00:00 PM,17.855,,,,,
488,04/26/24 11:10:00 PM,17.760,,,,,
489,04/26/24 11:20:00 PM,17.665,,,,,
490,04/26/24 11:30:00 PM,17.570,,,,,
491,04/26/24 11:40:00 PM,17.665,,,,,
492,04/26/24 11:50:00 PM,17.570,,,,,
493,04/27/24 12:00:00 AM,17.665,,,,,
494,04/27/24 12:10:00 AM,17.665,,,,,
495,04/27/24 12:20:00 AM,17.475,,,,,
496,04/27/24 12:30:00 AM,17.475,,,,,
497,04/27/24 12:40:00 AM,17.570,,,,,
498,04/27/24 12:50:00 AM,17.475,,,,,
499,04/27/24 01:00:00 AM,17.475,,,,,
500,04/27/24 01:10:00 AM,17.475,,,,,
501,04/27/24 01:20:00 AM,17.570,,,,,
502,04/27/24 01:30:00 AM,17.570,,,,,
503,04/27/24 01:40:00 AM,17.475,,,,,
504,04/27/24 01:50:00 AM,17.284,,,,,
505,04/27/24 02:00:00 AM,17.570,,,,,
506,04/27/24 02:10:00 AM,17.475,,,,,
507,04/27/24 02:20:00 AM,17.475,,,,,
508,04/27/24 02:30:00 AM,17.475,,,,,
509,04/27/24 02:40:00 AM,17.284,,,,,
510,04/27/24 02:50:00 AM,17.379,,,,,
511,04/27/24 03:00:00 AM,17.189,,,,,
512,04/27/24 03:10:00 AM,17.284,,,,,
513,04/27/24 03:20:00 AM,17.284,,,,,
514,04/27/24 03:30:00 AM,17.189,,,,,
515,04/27/24 03:40:00 AM,17.189,,,,,
516,04/27/24 03:50:00 AM,17.094,,,,,
517,04/27/24 04:00:00 AM,17.094,,,,,
518,04/27/24 04:10:00 AM,16.903,,,,,
519,04/27/24 04:20:00 AM,16.808,,,,,
520,04/27/24 04:30:00 AM,16.808,,,,,
521,04/27/24 04:40:00 AM,16.713,,,,,
522,04/27/24 04:50:00 AM,16.903,,,,,
523,04/27/24 05:00:00 AM,16.713,,,,,
524,04/27/24 05:10:00 AM,16.808,,,,,
525,04/27/24 05:20:00 AM,16.713,,,,,
526,04/27/24 05:30:00 AM,16.713,,,,,
