"Plot Title: hobo23"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10647209, SEN S/N: 10647209)","Coupler Attached (LGR S/N: 10647209)","Host Connected (LGR S/N: 10647209)","Coupler Detached (LGR S/N: 10647209)","Stopped (LGR S/N: 10647209)","End Of File (LGR S/N: 10647209)"
266,06/22/19 10:10:00 AM,22.621,,,,,
267,06/22/19 10:20:00 AM,22.621,,,,,
268,06/22/19 10:30:00 AM,22.621,,,,,
269,06/22/19 10:40:00 AM,22.621,,,,,
270,06/22/19 10:50:00 AM,22.621,,,,,
271,06/22/19 11:00:00 AM,22.621,,,,,
272,06/22/19 11:10:00 AM,22.621,,,,,
273,06/22/19 11:20:00 AM,22.621,,,,,
274,06/22/19 11:30:00 AM,22.621,,,,,
275,06/22/19 11:40:00 AM,22.621,,,,,
276,06/22/19 11:50:00 AM,22.621,,,,,
277,06/22/19 12:00:00 PM,22.621,,,,,
278,06/22/19 12:10:00 PM,22.621,,,,,
279,06/22/19 12:20:00 PM,22.621,,,,,
280,06/22/19 12:30:00 PM,22.621,,,,,
281,06/22/19 12:40:00 PM,22.621,,,,,
282,06/22/19 12:50:00 PM,22.621,,,,,
283,06/22/19 01:00:00 PM,22.621,,,,,
284,06/22/19 01:10:00 PM,22.621,,,,,
285,06/22/19 01:20:00 PM,22.621,,,,,
286,06/22/19 01:30:00 PM,22.621,,,,,
287,06/22/19 01:40:00 PM,22.621,,,,,
288,06/22/19 01:50:00 PM,22.621,,,,,
289,06/22/19 02:00:00 PM,22.717,,,,,
290,06/22/19 02:10:00 PM,22.717,,,,,
291,06/22/19 02:20:00 PM,22.717,,,,,
292,06/22/19 02:30:00 PM,22.717,,,,,
293,06/22/19 02:40:00 PM,22.717,,,,,
294,06/22/19 02:50:00 PM,22.717,,,,,
295,06/22/19 03:00:00 PM,22.717,,,,,
296,06/22/19 03:10:00 PM,22.717,,,,,
297,06/22/19 03:20:00 PM,22.717,,,,,
298,06/22/19 03:30:00 PM,22.717,,,,,
299,06/22/19 03:40:00 PM,22.717,,,,,
300,06/22/19 03:50:00 PM,22.717,,,,,
301,06/22/19 04:00:00 PM,22.717,,,,,
302,06/22/19 04:10:00 PM,22.717,,,,,
303,06/22/19 04:20:00 PM,22.717,,,,,
304,06/22/19 04:30:00 PM,22.717,,,,,
305,06/22/19 04:40:00 PM,22.717,,,,,
306,06/22/19 04:50:00 PM,22.717,,,,,
307,06/22/19 05:00:00 PM,22.812,,,,,
308,06/22/19 05:10:00 PM,22.812,,,,,
309,06/22/19 05:20:00 PM,22.812,,,,,
310,06/22/19 05:30:00 PM,22.812,,,,,
311,06/22/19 05:40:00 PM,22.812,,,,,
312,06/22/19 05:50:00 PM,22.812,,,,,
313,06/22/19 06:00:00 PM,22.812,,,,,
314,06/22/19 06:10:00 PM,22.812,,,,,
315,06/22/19 06:20:00 PM,22.812,,,,,
316,06/22/19 06:30:00 PM,22.812,,,,,
317,06/22/19 06:40:00 PM,22.812,,,,,
318,06/22/19 06:50:00 PM,22.812,,,,,
319,06/22/19 07:00:00 PM,22.812,,,,,
320,06/22/19 07:10:00 PM,22.812,,,,,
321,06/22/19 07:20:00 PM,22.812,,,,,
322,06/22/19 07:30:00 PM,22.812,,,,,
323,06/22/19 07:40:00 PM,22.812,,,,,
324,06/22/19 07:50:00 PM,22.812,,,,,
325,06/22/19 08:00:00 PM,22.812,,,,,
326,06/22/19 08:10:00 PM,22.812,,,,,
327,06/22/19 08:20:00 PM,22.812,,,,,
328,06/22/19 08:30:00 PM,22.812,,,,,
329,06/22/19 08:40:00 PM,22.812,,,,,
330,06/22/19 08:50:00 PM,22.812,,,,,
331,06/22/19 09:00:00 PM,22.812,,,,,
332,06/22/19 09:10:00 PM,22.812,,,,,
333,06/22/19 09:20:00 PM,22.812,,,,,
334,06/22/19 09:30:00 PM,22.812,,,,,
335,06/22/19 09:40:00 PM,22.812,,,,,
336,06/22/19 09:50:00 PM,22.812,,,,,
337,06/22/19 10:00:00 PM,22.812,,,,,
338,06/22/19 10:10:00 PM,22.717,,,,,
339,06/22/19 10:20:00 PM,22.717,,,,,
340,06/22/19 10:30:00 PM,22.717,,,,,
341,06/22/19 10:40:00 PM,22.717,,,,,
342,06/22/19 10:50:00 PM,22.717,,,,,
343,06/22/19 11:00:00 PM,22.717,,,,,
344,06/22/19 11:10:00 PM,22.717,,,,,
345,06/22/19 11:20:00 PM,22.717,,,,,
346,06/22/19 11:30:00 PM,22.717,,,,,
347,06/22/19 11:40:00 PM,22.717,,,,,
348,06/22/19 11:50:00 PM,22.717,,,,,
349,06/23/19 12:00:00 AM,22.717,,,,,
350,06/23/19 12:10:00 AM,22.717,,,,,
351,06/23/19 12:20:00 AM,22.717,,,,,
352,06/23/19 12:30:00 AM,22.717,,,,,
353,06/23/19 12:40:00 AM,22.717,,,,,
354,06/23/19 12:50:00 AM,22.717,,,,,
355,06/23/19 01:00:00 AM,22.717,,,,,
356,06/23/19 01:10:00 AM,22.717,,,,,
357,06/23/19 01:20:00 AM,22.717,,,,,
358,06/23/19 01:30:00 AM,22.717,,,,,
359,06/23/19 01:40:00 AM,22.717,,,,,
360,06/23/19 01:50:00 AM,22.717,,,,,
361,06/23/19 02:00:00 AM,22.717,,,,,
362,06/23/19 02:10:00 AM,22.717,,,,,
363,06/23/19 02:20:00 AM,22.717,,,,,
364,06/23/19 02:30:00 AM,22.717,,,,,
365,06/23/19 02:40:00 AM,22.717,,,,,
366,06/23/19 02:50:00 AM,22.717,,,,,
367,06/23/19 03:00:00 AM,22.717,,,,,
368,06/23/19 03:10:00 AM,22.717,,,,,
369,06/23/19 03:20:00 AM,22.717,,,,,
370,06/23/19 03:30:00 AM,22.717,,,,,
371,06/23/19 03:40:00 AM,22.717,,,,,
372,06/23/19 03:50:00 AM,22.717,,,,,
373,06/23/19 04:00:00 AM,22.717,,,,,
374,06/23/19 04:10:00 AM,22.717,,,,,
375,06/23/19 04:20:00 AM,22.717,,,,,
376,06/23/19 04:30:00 AM,22.717,,,,,
377,06/23/19 04:40:00 AM,22.717,,,,,
378,06/23/19 04:50:00 AM,22.717,,,,,
379,06/23/19 05:00:00 AM,22.621,,,,,
380,06/23/19 05:10:00 AM,22.717,,,,,
381,06/23/19 05:20:00 AM,22.621,,,,,
382,06/23/19 05:30:00 AM,22.717,,,,,
383,06/23/19 05:40:00 AM,22.621,,,,,
384,06/23/19 05:50:00 AM,22.621,,,,,
385,06/23/19 06:00:00 AM,22.621,,,,,
386,06/23/19 06:10:00 AM,22.621,,,,,
387,06/23/19 06:20:00 AM,22.621,,,,,
388,06/23/19 06:30:00 AM,22.621,,,,,
389,06/23/19 06:40:00 AM,22.621,,,,,
390,06/23/19 06:50:00 AM,22.621,,,,,
391,06/23/19 07:00:00 AM,22.621,,,,,
392,06/23/19 07:10:00 AM,22.621,,,,,
393,06/23/19 07:20:00 AM,22.621,,,,,
394,06/23/19 07:30:00 AM,22.621,,,,,
395,06/23/19 07:40:00 AM,22.621,,,,,
396,06/23/19 07:50:00 AM,22.621,,,,,
397,06/23/19 08:00:00 AM,22.621,,,,,
398,06/23/19 08:10:00 AM,22.621,,,,,
399,06/23/19 08:20:00 AM,22.621,,,,,
400,06/23/19 08:30:00 AM,22.621,,,,,
401,06/23/19 08:40:00 AM,22.621,,,,,
402,06/23/19 08:50:00 AM,22.621,,,,,
403,06/23/19 09:00:00 AM,22.621,,,,,
404,06/23/19 09:10:00 AM,22.621,,,,,
405,06/23/19 09:20:00 AM,22.621,,,,,
406,06/23/19 09:30:00 AM,22.621,,,,,
407,06/23/19 09:40:00 AM,22.621,,,,,
408,06/23/19 09:50:00 AM,22.621,,,,,
409,06/23/19 10:00:00 AM,22.621,,,,,
410,06/23/19 10:10:00 AM,22.621,,,,,
411,06/23/19 10:20:00 AM,22.717,,,,,
412,06/23/19 10:30:00 AM,22.717,,,,,
413,06/23/19 10:40:00 AM,22.621,,,,,
414,06/23/19 10:50:00 AM,22.621,,,,,
415,06/23/19 11:00:00 AM,22.621,,,,,
416,06/23/19 11:10:00 AM,22.717,,,,,
417,06/23/19 11:20:00 AM,22.717,,,,,
418,06/23/19 11:30:00 AM,22.621,,,,,
419,06/23/19 11:40:00 AM,22.621,,,,,
420,06/23/19 11:50:00 AM,22.621,,,,,
421,06/23/19 12:00:00 PM,22.621,,,,,
422,06/23/19 12:10:00 PM,22.717,,,,,
423,06/23/19 12:20:00 PM,22.621,,,,,
424,06/23/19 12:30:00 PM,22.621,,,,,
425,06/23/19 12:40:00 PM,22.717,,,,,
426,06/23/19 12:50:00 PM,22.717,,,,,
427,06/23/19 01:00:00 PM,22.717,,,,,
428,06/23/19 01:10:00 PM,22.717,,,,,
429,06/23/19 01:20:00 PM,22.717,,,,,
430,06/23/19 01:30:00 PM,22.717,,,,,
431,06/23/19 01:40:00 PM,22.717,,,,,
432,06/23/19 01:50:00 PM,22.717,,,,,
433,06/23/19 02:00:00 PM,22.717,,,,,
434,06/23/19 02:10:00 PM,22.717,,,,,
435,06/23/19 02:20:00 PM,22.717,,,,,
436,06/23/19 02:30:00 PM,22.717,,,,,
437,06/23/19 02:40:00 PM,22.717,,,,,
438,06/23/19 02:50:00 PM,22.717,,,,,
439,06/23/19 03:00:00 PM,22.717,,,,,
440,06/23/19 03:10:00 PM,22.717,,,,,
441,06/23/19 03:20:00 PM,22.812,,,,,
442,06/23/19 03:30:00 PM,22.812,,,,,
443,06/23/19 03:40:00 PM,22.812,,,,,
444,06/23/19 03:50:00 PM,22.812,,,,,
445,06/23/19 04:00:00 PM,22.812,,,,,
446,06/23/19 04:10:00 PM,22.812,,,,,
447,06/23/19 04:20:00 PM,22.812,,,,,
448,06/23/19 04:30:00 PM,22.812,,,,,
449,06/23/19 04:40:00 PM,22.812,,,,,
450,06/23/19 04:50:00 PM,22.812,,,,,
451,06/23/19 05:00:00 PM,22.812,,,,,
452,06/23/19 05:10:00 PM,22.812,,,,,
453,06/23/19 05:20:00 PM,22.908,,,,,
454,06/23/19 05:30:00 PM,22.812,,,,,
455,06/23/19 05:40:00 PM,22.908,,,,,
456,06/23/19 05:50:00 PM,22.908,,,,,
457,06/23/19 06:00:00 PM,22.908,,,,,
458,06/23/19 06:10:00 PM,22.908,,,,,
459,06/23/19 06:20:00 PM,22.908,,,,,
460,06/23/19 06:30:00 PM,22.908,,,,,
461,06/23/19 06:40:00 PM,22.908,,,,,
462,06/23/19 06:50:00 PM,22.908,,,,,
463,06/23/19 07:00:00 PM,22.908,,,,,
464,06/23/19 07:10:00 PM,22.908,,,,,
465,06/23/19 07:20:00 PM,22.908,,,,,
466,06/23/19 07:30:00 PM,22.908,,,,,
467,06/23/19 07:40:00 PM,22.908,,,,,
468,06/23/19 07:50:00 PM,22.908,,,,,
469,06/23/19 08:00:00 PM,22.908,,,,,
470,06/23/19 08:10:00 PM,22.908,,,,,
471,06/23/19 08:20:00 PM,22.908,,,,,
472,06/23/19 08:30:00 PM,22.908,,,,,
473,06/23/19 08:40:00 PM,22.908,,,,,
474,06/23/19 08:50:00 PM,23.004,,,,,
475,06/23/19 09:00:00 PM,23.004,,,,,
476,06/23/19 09:10:00 PM,23.004,,,,,
477,06/23/19 09:20:00 PM,22.908,,,,,
478,06/23/19 09:30:00 PM,22.908,,,,,
479,06/23/19 09:40:00 PM,23.004,,,,,
480,06/23/19 09:50:00 PM,23.004,,,,,
481,06/23/19 10:00:00 PM,23.004,,,,,
482,06/23/19 10:10:00 PM,23.004,,,,,
483,06/23/19 10:20:00 PM,23.004,,,,,
484,06/23/19 10:30:00 PM,23.004,,,,,
485,06/23/19 10:40:00 PM,23.004,,,,,
486,06/23/19 10:50:00 PM,23.004,,,,,
487,06/23/19 11:00:00 PM,23.004,,,,,
488,06/23/19 11:10:00 PM,22.908,,,,,
489,06/23/19 11:20:00 PM,23.004,,,,,
490,06/23/19 11:30:00 PM,23.004,,,,,
491,06/23/19 11:40:00 PM,22.908,,,,,
492,06/23/19 11:50:00 PM,23.004,,,,,
493,06/24/19 12:00:00 AM,22.908,,,,,
494,06/24/19 12:10:00 AM,23.004,,,,,
495,06/24/19 12:20:00 AM,23.004,,,,,
496,06/24/19 12:30:00 AM,22.908,,,,,
497,06/24/19 12:40:00 AM,22.908,,,,,
498,06/24/19 12:50:00 AM,22.908,,,,,
499,06/24/19 01:00:00 AM,22.908,,,,,
500,06/24/19 01:10:00 AM,23.004,,,,,
501,06/24/19 01:20:00 AM,22.908,,,,,
502,06/24/19 01:30:00 AM,22.908,,,,,
503,06/24/19 01:40:00 AM,22.908,,,,,
504,06/24/19 01:50:00 AM,22.908,,,,,
505,06/24/19 02:00:00 AM,22.908,,,,,
506,06/24/19 02:10:00 AM,22.908,,,,,
507,06/24/19 02:20:00 AM,22.908,,,,,
508,06/24/19 02:30:00 AM,22.908,,,,,
509,06/24/19 02:40:00 AM,22.908,,,,,
510,06/24/19 02:50:00 AM,22.908,,,,,
511,06/24/19 03:00:00 AM,22.908,,,,,
512,06/24/19 03:10:00 AM,22.908,,,,,
513,06/24/19 03:20:00 AM,22.908,,,,,
514,06/24/19 03:30:00 AM,22.908,,,,,
515,06/24/19 03:40:00 AM,22.908,,,,,
516,06/24/19 03:50:00 AM,22.908,,,,,
517,06/24/19 04:00:00 AM,22.908,,,,,
518,06/24/19 04:10:00 AM,22.908,,,,,
519,06/24/19 04:20:00 AM,22.908,,,,,
520,06/24/19 04:30:00 AM,22.908,,,,,
521,06/24/19 04:40:00 AM,22.908,,,,,
522,06/24/19 04:50:00 AM,22.908,,,,,
523,06/24/19 05:00:00 AM,22.908,,,,,
524,06/24/19 05:10:00 AM,22.908,,,,,
525,06/24/19 05:20:00 AM,22.908,,,,,
526,06/24/19 05:30:00 AM,22.908,,,,,
